ticket,symbol,type,volume,open_time,open_price,close_time,close_price,sl,tp,profit,commission,swap,net_profit,reason,bars_held,duration_s,mae,mfe,mae_points,mfe_points,slippage_points,balance_after,equity_after,comment,magic,tag
307,EURUSDz,buy,0.44,2025-03-06 09:25:00,1.07946,2025-03-06 09:35:00,1.07897,1.07899,1.08225,-21.560000000004464,3.08,0.0,-24.640000000004463,SL,1,600.0,-19.800000000002704,12.759999999995664,-45.00000000000614,28.99999999999014,4.0296733861735365,3831.0000000001764,3845.740000000175,fade breakout down,0,long
308,EURUSDz,buy,0.3,2025-03-10 09:05:00,1.08157,2025-03-10 09:30:00,1.08448,1.0809,1.08448,87.3000000000057,2.1,0.0,85.2000000000057,TP,4,1500.0,-18.299999999999983,80.70000000000243,-60.999999999999936,269.0000000000081,3.2093714602711234,3916.200000000182,3903.450000000178,fade breakout down,0,long
309,EURUSDz,sell,0.59,2025-03-11 08:25:00,1.09003,2025-03-11 08:30:00,1.09034,1.09035,1.08358,-18.290000000001914,4.13,0.0,-22.420000000001913,SL,0,300.0,-24.779999999992032,0.0,-41.99999999998649,0.0,0.22594764860771788,3893.7800000001803,3895.2550000001893,fade breakout up,0,short
310,EURUSDz,sell,0.74,2025-03-12 08:35:00,1.09082,2025-03-12 08:40:00,1.0911,1.09109,1.08877,-20.72000000000429,5.18,0.0,-25.90000000000429,SL,0,300.0,-56.97999999999537,0.0,-76.99999999999373,0.0,3.9439549660603603,3867.8800000001756,3835.690000000178,fade breakout up,0,short
311,EURUSDz,buy,0.37,2025-03-13 12:30:00,1.08624,2025-03-13 12:35:00,1.08575,1.08578,1.08934,-18.130000000003754,2.59,0.0,-20.720000000003754,SL,0,300.0,-34.04000000000118,59.19999999999348,-92.00000000000318,159.99999999998238,3.986935391474383,3847.1600000001717,3842.165000000172,fade breakout down,0,long
312,EURUSDz,sell,0.6,2025-03-14 08:45:00,1.08505,2025-03-14 09:00:00,1.08534,1.08534,1.08308,-17.399999999994087,4.2,0.0,-21.599999999994086,SL,2,900.0,-7.199999999993877,21.00000000000435,-11.999999999989795,35.00000000000725,-1.3090659839592962,3825.5600000001778,3850.4600000001806,fade breakout up,0,short
313,EURUSDz,sell,0.91,2025-03-17 09:55:00,1.08941,2025-03-17 10:00:00,1.0896,1.08959,1.08685,-17.289999999992034,6.37,0.0,-23.659999999992035,SL,0,300.0,-58.23999999999763,14.560000000014563,-63.999999999997385,16.000000000016,-0.6174705279814517,3801.9000000001856,3770.5050000001816,fade breakout up,0,short
314,EURUSDz,buy,0.4,2025-03-18 12:45:00,1.09065,2025-03-18 12:50:00,1.09017,1.09017,1.09367,-19.199999999992556,2.8000000000000003,0.0,-21.999999999992557,SL,0,300.0,-21.599999999999397,0.0,-53.99999999999849,0.0,0.35044783573979776,3779.900000000193,3793.3000000001916,fade breakout down,0,long
315,EURUSDz,buy,0.09,2025-03-19 18:05:00,1.08929,2025-03-19 21:05:00,1.09022,1.08713,1.09381,8.369999999998878,0.63,0.0,7.739999999998878,CLIENT,35,10800.0,-10.170000000000678,18.35999999999838,-113.00000000000753,203.99999999998195,8.158287896923234,3787.640000000192,3788.135000000193,fade breakout down,0,long
316,EURUSDz,buy,0.37,2025-03-20 08:50:00,1.08679,2025-03-20 09:05:00,1.08629,1.08629,1.09106,-18.49999999999796,2.59,0.0,-21.08999999999796,SL,2,900.0,-16.279999999999852,6.660000000002553,-43.99999999999959,18.0000000000069,1.2009786828871925,3766.550000000194,3778.205000000196,fade breakout down,0,long
317,EURUSDz,sell,0.33,2025-03-21 11:20:00,1.08383,2025-03-21 11:45:00,1.08437,1.0844,1.08201,-17.819999999999503,2.31,0.0,-20.1299999999995,SL,4,1500.0,-16.169999999996023,0.9900000000064857,-48.999999999987935,3.000000000019653,-5.120804915864005,3746.4200000001942,3762.425000000196,fade breakout up,0,short
318,EURUSDz,sell,0.24,2025-03-24 08:35:00,1.08437,2025-03-24 10:30:00,1.08523,1.08519,1.08171,-20.63999999999666,1.68,0.0,-22.31999999999666,SL,22,6900.0,-17.039999999994393,35.76000000000512,-70.99999999997664,149.00000000002132,5.492255189233639,3724.1000000001973,3740.3000000001966,fade breakout up,0,short
319,EURUSDz,buy,0.33,2025-03-25 08:35:00,1.07885,2025-03-25 10:15:00,1.0809,1.07832,1.0809,67.64999999999621,2.31,0.0,65.33999999999621,TP,19,6000.0,-7.590000000005759,58.73999999999646,-23.000000000017447,177.99999999998926,-0.30179399060915024,3789.4400000001933,3772.4450000001916,fade breakout down,0,long
320,EURUSDz,sell,0.37,2025-03-26 08:15:00,1.0788,2025-03-26 08:30:00,1.07938,1.07935,1.07778,-21.460000000000925,2.59,0.0,-24.050000000000924,SL,2,900.0,-15.909999999997426,8.510000000006457,-42.999999999993044,23.000000000017447,2.965786156764947,3765.3900000001922,3781.1150000001967,fade breakout up,0,short
321,EURUSDz,sell,0.44,2025-03-27 11:30:00,1.07849,2025-03-27 12:10:00,1.0789,1.07891,1.07544,-18.040000000000944,3.08,0.0,-21.120000000000942,SL,7,2400.0,-17.15999999999518,22.880000000003342,-38.99999999998904,52.00000000000759,-1.6137935283385345,3744.2700000001914,3753.730000000194,fade breakout up,0,short
322,EURUSDz,buy,0.74,2025-03-31 08:40:00,1.0821,2025-03-31 09:55:00,1.08186,1.08188,1.08494,-17.76000000000133,5.18,0.0,-22.94000000000133,SL,14,4500.0,-13.320000000005106,69.55999999999563,-18.0000000000069,93.99999999999407,1.4681190217363684,3721.33000000019,3732.060000000194,fade breakout down,0,long
323,EURUSDz,buy,0.58,2025-04-01 10:20:00,1.08005,2025-04-01 11:05:00,1.07966,1.0797,1.083,-22.619999999993645,4.06,0.0,-26.679999999993644,SL,8,2700.0,-14.499999999991964,47.56000000000248,-24.99999999998614,82.00000000000429,8.657721904641065,3694.650000000196,3707.1200000001872,fade breakout down,0,long
324,EURUSDz,sell,0.68,2025-04-02 08:45:00,1.07972,2025-04-02 08:50:00,1.08001,1.07997,1.07801,-19.7199999999933,4.760000000000001,0.0,-24.4799999999933,SL,0,300.0,-23.119999999985374,3.4000000000071755,-33.99999999997849,5.000000000010552,4.027792615797425,3670.170000000203,3669.8300000002,fade breakout up,0,short
325,EURUSDz,sell,0.49,2025-04-03 08:30:00,1.09887,2025-04-03 08:35:00,1.09925,1.09924,1.09058,-18.6200000000023,3.4299999999999997,0.0,-22.0500000000023,SL,0,300.0,-29.399999999996762,9.31000000000659,-59.999999999993385,19.00000000001345,-0.958522739982562,3648.1200000002004,3652.2850000002054,fade breakout up,0,short
326,EURUSDz,buy,0.39,2025-04-04 08:10:00,1.10027,2025-04-04 08:15:00,1.09978,1.09978,1.11077,-19.110000000003957,2.73,0.0,-21.840000000003958,SL,0,300.0,-24.57000000000509,3.5099999999970155,-63.00000000001304,8.999999999992347,4.439763335685115,3626.2800000001967,3649.875000000195,fade breakout down,0,long
327,EURUSDz,buy,0.34,2025-04-07 11:50:00,1.0951,2025-04-07 12:30:00,1.09456,1.09459,1.10502,-18.359999999999488,2.3800000000000003,0.0,-20.739999999999487,SL,7,2400.0,-4.760000000000986,64.25999999999821,-14.000000000002897,188.9999999999947,3.292019947457163,3605.5400000001973,3636.990000000199,fade breakout down,0,long
328,EURUSDz,buy,0.29,2025-04-08 09:45:00,1.09255,2025-04-08 10:00:00,1.09191,1.09194,1.09921,-18.559999999999242,2.03,0.0,-20.589999999999243,SL,2,900.0,-7.829999999999781,11.020000000001362,-26.999999999999243,38.0000000000047,4.034207707543136,3584.950000000198,3608.8750000002,fade breakout down,0,long
329,EURUSDz,buy,0.52,2025-04-09 08:10:00,1.10108,2025-04-09 08:15:00,1.10074,1.10075,1.109,-17.680000000000362,3.64,0.0,-21.320000000000363,SL,0,300.0,-34.83999999999732,22.87999999999979,-66.99999999999484,43.99999999999959,2.006567010236941,3563.6300000001975,3601.8500000001936,fade breakout down,0,long
330,EURUSDz,sell,0.53,2025-04-10 08:45:00,1.10289,2025-04-10 08:50:00,1.10331,1.10328,1.09627,-22.26000000000461,3.71,0.0,-25.97000000000461,SL,0,300.0,-101.23000000000415,10.599999999998833,-191.00000000000782,19.999999999997797,5.624661080320234,3537.6600000001927,3471.1450000002037,fade breakout up,0,short
331,EURUSDz,sell,0.1,2025-04-11 08:10:00,1.13534,2025-04-11 08:15:00,1.13714,1.13713,1.12466,-18.000000000000238,0.7000000000000001,0.0,-18.700000000000237,SL,0,300.0,-21.199999999998997,3.8000000000004697,-211.99999999998997,38.0000000000047,5.148800222774336,3518.9600000001924,3520.410000000193,fade breakout up,0,short
332,EURUSDz,sell,0.35,2025-04-15 08:10:00,1.13646,2025-04-15 08:15:00,1.13699,1.13699,1.13206,-18.54999999999718,2.4499999999999997,0.0,-20.99999999999718,SL,0,300.0,-27.3000000000001,30.45000000000519,-78.00000000000028,87.00000000001484,1.8472117339913814,3497.960000000195,3542.5850000001997,fade breakout up,0,short
333,EURUSDz,sell,0.76,2025-04-16 19:55:00,1.1392,2025-04-16 20:40:00,1.13947,1.13943,1.13328,-20.519999999999428,5.32,0.0,-25.839999999999428,SL,8,2700.0,-14.439999999993347,75.24000000000353,-18.999999999991246,99.00000000000463,4.95117888750391,3472.120000000196,3518.1000000002095,fade breakout up,0,short
334,EURUSDz,sell,0.75,2025-04-17 09:00:00,1.13781,2025-04-17 09:05:00,1.13811,1.13809,1.13432,-22.49999999999752,5.25,0.0,-27.74999999999752,SL,0,300.0,-22.49999999999752,31.500000000006523,-29.999999999996692,42.0000000000087,4.712614206674283,3444.370000000198,3500.9950000002023,fade breakout up,0,short
335,EURUSDz,sell,0.38,2025-04-21 09:20:00,1.15653,2025-04-21 09:25:00,1.15704,1.15698,1.1499,-19.380000000000397,2.66,0.0,-22.040000000000397,SL,0,300.0,-31.919999999998172,0.0,-83.99999999999518,0.0,6.960551399101952,3422.3300000001977,3428.600000000205,fade breakout up,0,short
336,EURUSDz,buy,0.26,2025-04-23 14:50:00,1.13753,2025-04-23 14:55:00,1.13687,1.13688,1.14091,-17.159999999996955,1.82,0.0,-18.979999999996956,SL,0,300.0,-58.240000000000514,0.5200000000034066,-224.00000000000196,2.0000000000131024,1.332746476051337,3403.350000000201,3363.700000000201,fade breakout down,0,long
337,EURUSDz,sell,0.24,2025-04-24 08:25:00,1.1375,2025-04-24 08:35:00,1.13823,1.13825,1.13307,-17.520000000002867,1.68,0.0,-19.200000000002866,SL,1,600.0,-8.40000000000174,0.0,-35.00000000000725,0.0,1.5397275626224776,3384.150000000198,3396.7500000002005,fade breakout up,0,short
338,EURUSDz,sell,0.8,2025-04-25 15:00:00,1.13684,2025-04-25 15:35:00,1.13705,1.13703,1.13158,-16.79999999998572,5.6000000000000005,0.0,-22.39999999998572,SL,6,2100.0,-3.199999999985437,84.0000000000174,-3.9999999999817955,105.00000000002173,1.1762608640262735,3361.750000000212,3380.5500000002103,fade breakout up,0,short
339,EURUSDz,sell,0.42,2025-04-28 15:00:00,1.13788,2025-04-28 15:05:00,1.1383,1.13829,1.13294,-17.640000000003653,2.94,0.0,-20.580000000003654,SL,0,300.0,-25.619999999999976,7.560000000002897,-60.999999999999936,18.0000000000069,4.005504963793539,3341.1700000002083,3344.3200000002194,fade breakout up,0,short
340,EURUSDz,buy,0.12,2025-04-29 12:25:00,1.13866,2025-04-29 13:00:00,1.14123,1.13722,1.14123,30.839999999999534,0.84,0.0,29.999999999999535,TP,6,2100.0,-2.639999999998643,24.120000000000807,-21.99999999998869,201.0000000000067,3.965803868205393,3371.170000000208,3363.5500000002085,fade breakout down,0,long
341,EURUSDz,buy,0.26,2025-04-30 08:35:00,1.13702,2025-04-30 08:45:00,1.13638,1.13641,1.13994,-16.639999999999322,1.82,0.0,-18.459999999999322,SL,1,600.0,-9.359999999997815,1.560000000004447,-35.999999999991594,6.000000000017102,2.2491390462351553,3352.7100000002088,3361.420000000208,fade breakout down,0,long
342,EURUSDz,buy,0.28,2025-05-01 14:30:00,1.12913,2025-05-01 14:35:00,1.1285,1.12855,1.13142,-17.639999999997436,1.9600000000000002,0.0,-19.599999999997436,SL,0,300.0,-22.67999999999937,3.3600000000033607,-80.99999999999774,12.000000000012,7.803372517798226,3333.110000000211,3341.650000000211,fade breakout down,0,long
343,EURUSDz,sell,0.75,2025-05-02 10:40:00,1.13375,2025-05-02 11:30:00,1.13402,1.13398,1.13014,-20.249999999999435,5.25,0.0,-25.499999999999435,SL,9,3000.0,-16.499999999991523,98.25000000001083,-21.99999999998869,131.00000000001444,2.410716168332616,3307.6100000002116,3325.9850000002148,fade breakout up,0,short
344,EURUSDz,sell,0.26,2025-05-05 11:35:00,1.13434,2025-05-05 12:05:00,1.13493,1.13495,1.13132,-15.340000000002352,1.82,0.0,-17.160000000002352,SL,5,1800.0,-14.03999999999961,8.060000000000844,-53.99999999999849,31.000000000003244,-0.17026428037812047,3290.4500000002095,3307.7400000002126,fade breakout up,0,short
345,EURUSDz,buy,0.31,2025-05-06 10:05:00,1.13168,2025-05-06 13:40:00,1.13479,1.13116,1.13479,96.40999999999832,2.17,0.0,94.23999999999832,TP,42,12900.0,-14.260000000003936,89.89999999999698,-46.00000000001269,289.9999999999902,2.085867646994583,3384.690000000208,3369.035000000208,fade breakout down,0,long
346,EURUSDz,buy,0.34,2025-05-07 16:25:00,1.13463,2025-05-07 17:20:00,1.13411,1.13409,1.13783,-17.680000000002586,2.3800000000000003,0.0,-20.060000000002585,SL,10,3300.0,-5.439999999997891,26.520000000000103,-15.999999999993795,78.00000000000028,0.7280802740271657,3364.630000000205,3383.1600000002054,fade breakout down,0,long
347,EURUSDz,sell,0.76,2025-05-09 13:25:00,1.12579,2025-05-09 13:30:00,1.12606,1.12604,1.12183,-20.519999999999428,5.32,0.0,-25.839999999999428,SL,0,300.0,-48.63999999998114,0.0,-63.99999999997518,0.0,4.364134032648081,3338.790000000206,3320.9300000002236,fade breakout up,0,short
348,EURUSDz,buy,0.72,2025-05-12 08:20:00,1.1098,2025-05-12 08:25:00,1.10946,1.10953,1.12359,-24.4800000000005,5.04,0.0,-29.5200000000005,SL,0,300.0,-22.31999999998635,119.52000000001561,-30.99999999998104,166.00000000002169,9.737267075303011,3309.2700000002055,3442.110000000212,fade breakout down,0,long
349,EURUSDz,buy,0.26,2025-05-13 10:25:00,1.11063,2025-05-13 10:50:00,1.10994,1.10996,1.11247,-17.940000000002065,1.82,0.0,-19.760000000002066,SL,4,1500.0,-12.740000000002638,8.840000000000181,-49.00000000001014,34.000000000000696,4.733574855272055,3289.5100000002035,3300.8200000002025,fade breakout down,0,long
350,EURUSDz,buy,0.43,2025-05-14 18:50:00,1.11826,2025-05-14 19:00:00,1.11782,1.11784,1.12167,-18.919999999999824,3.01,0.0,-21.929999999999822,SL,1,600.0,-9.889999999997956,0.430000000002817,-22.999999999995243,1.0000000000065512,8.273375784956201,3267.5800000002037,3282.415000000205,fade breakout down,0,long
351,EURUSDz,buy,0.74,2025-05-15 11:40:00,1.1186,2025-05-15 11:50:00,1.11834,1.11835,1.12284,-19.240000000011026,5.18,0.0,-24.420000000011026,SL,1,600.0,-16.280000000008066,22.199999999997555,-22.000000000010896,29.999999999996692,2.275946804241668,3243.1600000001927,3264.9900000002035,fade breakout down,0,long
352,EURUSDz,buy,0.7,2025-05-16 10:50:00,1.11969,2025-05-16 11:55:00,1.11938,1.11943,1.12196,-21.70000000000227,4.8999999999999995,0.0,-26.600000000002268,SL,12,3900.0,-9.80000000000203,79.09999999998972,-14.000000000002897,112.99999999998532,7.531164023297849,3216.5600000001905,3231.6100000001798,fade breakout down,0,long
353,EURUSDz,sell,0.36,2025-05-19 08:40:00,1.12428,2025-05-19 08:50:00,1.12474,1.12473,1.11763,-16.56000000000457,2.52,0.0,-19.08000000000457,SL,1,600.0,-9.719999999999729,7.920000000003924,-26.999999999999243,22.000000000010896,1.1651094924532974,3197.4800000001856,3219.9800000001887,fade breakout up,0,short
354,EURUSDz,sell,0.3,2025-05-20 18:20:00,1.12749,2025-05-20 18:25:00,1.12799,1.12801,1.12405,-14.999999999998348,2.1,0.0,-17.09999999999835,SL,0,300.0,-15.599999999995617,3.3000000000082963,-51.999999999985384,11.000000000027653,1.3662046757311672,3180.380000000187,3181.730000000189,fade breakout up,0,short
355,EURUSDz,sell,0.61,2025-05-21 10:45:00,1.1352,2025-05-21 17:25:00,1.13549,1.1355,1.13143,-17.690000000007533,4.27,0.0,-21.960000000007533,SL,79,24000.0,-16.46999999999954,210.44999999999715,-26.999999999999243,344.9999999999953,1.499919750989017,3158.4200000001792,3199.5950000001912,fade breakout up,0,short
356,EURUSDz,buy,0.38,2025-05-22 09:40:00,1.12978,2025-05-22 10:00:00,1.12938,1.12936,1.13419,-15.199999999998326,2.66,0.0,-17.859999999998326,SL,3,1200.0,-6.840000000002622,21.27999999999597,-18.0000000000069,55.999999999989384,1.8896714999130686,3140.560000000181,3159.3700000001772,fade breakout down,0,long
357,EURUSDz,buy,0.09,2025-05-23 12:00:00,1.13217,2025-05-23 12:10:00,1.13056,1.13057,1.13441,-14.489999999999002,0.63,0.0,-15.119999999999003,SL,1,600.0,-4.859999999999864,6.570000000001074,-53.99999999999849,73.00000000001194,-0.2591372618067662,3125.440000000182,3140.6050000001815,fade breakout down,0,long
358,EURUSDz,buy,0.43,2025-05-26 08:30:00,1.13901,2025-05-26 08:45:00,1.13864,1.13866,1.14187,-15.909999999999203,3.01,0.0,-18.919999999999202,SL,2,900.0,-10.320000000000773,17.629999999991377,-24.000000000001794,40.99999999997994,3.9369855675924708,3106.520000000183,3120.0650000001756,fade breakout down,0,long
359,EURUSDz,buy,0.51,2025-05-27 15:30:00,1.1338,2025-05-27 15:35:00,1.13351,1.13352,1.13978,-14.789999999994974,3.5700000000000003,0.0,-18.359999999994976,SL,0,300.0,-34.16999999999737,1.0200000000066822,-66.99999999999484,2.0000000000131024,-3.368987017240851,3088.160000000188,3073.625000000183,fade breakout down,0,long
360,EURUSDz,sell,0.35,2025-05-28 08:10:00,1.1328,2025-05-28 09:05:00,1.13333,1.13329,1.12956,-18.54999999999718,2.4499999999999997,0.0,-20.99999999999718,SL,10,3300.0,-16.449999999998962,33.60000000000252,-46.99999999999704,96.00000000000718,5.685881661285638,3067.160000000191,3071.5350000001886,fade breakout up,0,short
361,EURUSDz,sell,0.34,2025-05-29 11:20:00,1.12803,2025-05-29 11:25:00,1.12848,1.12848,1.12308,-15.299999999994542,2.3800000000000003,0.0,-17.679999999994543,SL,0,300.0,-18.01999999999726,0.0,-52.999999999991935,0.0,-0.1754710019522292,3049.4800000001965,3052.3700000002,fade breakout up,0,short
362,EURUSDz,buy,0.38,2025-05-30 09:05:00,1.13299,2025-05-30 09:20:00,1.1326,1.13258,1.13546,-14.819999999995837,2.66,0.0,-17.479999999995837,SL,2,900.0,-7.2199999999966735,8.360000000004142,-18.999999999991246,22.000000000010896,0.18198874589927527,3032.0000000002005,3047.770000000194,fade breakout down,0,long
363,EURUSDz,sell,0.37,2025-06-02 15:00:00,1.14347,2025-06-02 15:30:00,1.14393,1.1439,1.13598,-17.019999999996482,2.59,0.0,-19.609999999996482,SL,5,1800.0,-12.580000000000258,18.500000000006178,-34.000000000000696,50.00000000001669,3.7860933346992667,3012.390000000204,3022.5650000002047,fade breakout up,0,short
364,EURUSDz,buy,0.32,2025-06-03 08:35:00,1.14148,2025-06-03 08:45:00,1.14102,1.14103,1.14324,-14.720000000004063,2.24,0.0,-16.960000000004065,SL,1,600.0,-4.159999999998831,7.999999999995566,-12.999999999996346,24.99999999998614,1.9438914189102703,2995.4300000002,3007.110000000205,fade breakout down,0,long
365,EURUSDz,sell,0.62,2025-06-04 09:05:00,1.13961,2025-06-04 12:20:00,1.13993,1.13991,1.13572,-19.840000000006075,4.34,0.0,-24.180000000006075,SL,38,11700.0,-7.439999999993674,130.8200000000035,-11.999999999989795,211.0000000000056,4.901154923465263,2971.2500000001937,3088.740000000206,fade breakout up,0,short
366,EURUSDz,sell,0.26,2025-06-05 10:50:00,1.14209,2025-06-05 11:05:00,1.14272,1.14271,1.14047,-16.37999999999762,1.82,0.0,-18.19999999999762,SL,2,900.0,-13.519999999996203,0.0,-51.999999999985384,0.0,3.1887021343042856,2953.050000000196,2960.980000000196,fade breakout up,0,short
367,EURUSDz,sell,0.43,2025-06-09 09:00:00,1.14281,2025-06-09 09:05:00,1.14322,1.14318,1.14112,-17.629999999991377,3.01,0.0,-20.639999999991375,SL,0,300.0,-29.66999999999387,2.150000000004537,-68.99999999998573,5.000000000010552,8.25768954856791,2932.4100000002045,2921.8750000002024,fade breakout up,0,short
368,EURUSDz,sell,0.38,2025-06-10 09:45:00,1.14128,2025-06-10 09:50:00,1.14171,1.14168,1.13731,-16.339999999997357,2.66,0.0,-18.999999999997357,SL,0,300.0,-17.479999999996387,0.0,-45.999999999990486,0.0,6.933258579536459,2913.410000000207,2918.1600000002127,fade breakout up,0,short
369,EURUSDz,sell,0.44,2025-06-11 08:15:00,1.14226,2025-06-11 08:20:00,1.14261,1.14259,1.14055,-15.399999999993419,3.08,0.0,-18.479999999993417,SL,0,300.0,-21.559999999994695,2.2000000000046427,-48.999999999987935,5.000000000010552,3.362243538559818,2894.930000000214,2890.7500000002156,fade breakout up,0,short
370,EURUSDz,sell,0.72,2025-06-12 08:40:00,1.15326,2025-06-12 08:45:00,1.15352,1.15349,1.15057,-18.720000000010728,5.04,0.0,-23.760000000010727,SL,0,300.0,-38.15999999999419,7.199999999999207,-52.999999999991935,9.999999999998899,2.825966878495379,2871.1700000002033,2855.6900000002133,fade breakout up,0,short
371,EURUSDz,buy,0.59,2025-06-13 10:45:00,1.15124,2025-06-13 10:50:00,1.15098,1.15099,1.15603,-15.34000000000879,4.13,0.0,-19.47000000000879,SL,0,300.0,-139.23999999999515,0.0,-235.99999999999176,0.0,3.949141552734349,2851.7000000001944,2745.2050000002037,fade breakout down,0,long
372,EURUSDz,sell,0.38,2025-06-17 11:25:00,1.15712,2025-06-17 12:35:00,1.15746,1.15744,1.15452,-12.920000000000265,2.66,0.0,-15.580000000000265,SL,13,4200.0,-6.840000000002622,50.92000000000452,-18.0000000000069,134.00000000001188,0.20297072617618372,2836.120000000194,2862.910000000192,fade breakout up,0,short
373,EURUSDz,buy,0.38,2025-06-18 11:10:00,1.14977,2025-06-18 11:30:00,1.14947,1.14946,1.15233,-11.399999999998744,2.66,0.0,-14.059999999998745,SL,3,1200.0,-9.879999999997224,10.259999999999714,-25.999999999992692,26.999999999999243,-5.405872588078477,2822.0600000001955,2845.050000000194,fade breakout down,0,long
374,EURUSDz,sell,0.56,2025-06-19 09:00:00,1.14765,2025-06-19 09:05:00,1.14789,1.1479,1.14463,-13.440000000001007,3.9200000000000004,0.0,-17.36000000000101,SL,0,300.0,-16.239999999994485,6.160000000003053,-28.99999999999014,11.000000000005448,0.9398124953631704,2804.7000000001944,2803.860000000201,fade breakout up,0,short
375,EURUSDz,sell,0.41,2025-06-20 10:20:00,1.15306,2025-06-20 12:50:00,1.15102,1.15344,1.15102,83.6400000000017,2.8699999999999997,0.0,80.7700000000017,TP,29,9000.0,-2.049999999995222,77.49000000000694,-4.999999999988347,189.0000000000169,2.0800807929670704,2885.4700000001963,2852.465000000198,fade breakout up,0,short
376,EURUSDz,sell,0.68,2025-06-24 14:50:00,1.16224,2025-06-24 15:05:00,1.16245,1.16245,1.15799,-14.280000000002957,4.760000000000001,0.0,-19.04000000000296,SL,2,900.0,-5.4400000000054405,70.72000000001034,-8.000000000008,104.00000000001518,1.200428387685166,2866.430000000193,2918.4500000002013,fade breakout up,0,short
377,EURUSDz,sell,0.4,2025-06-25 15:10:00,1.16209,2025-06-25 15:15:00,1.16247,1.16246,1.15901,-15.199999999992997,2.8000000000000003,0.0,-17.999999999992998,SL,0,300.0,-22.399999999995757,0.0,-55.999999999989384,0.0,1.9990634414913147,2848.4300000002,2849.430000000197,fade breakout up,0,short
378,EURUSDz,sell,0.28,2025-06-27 13:30:00,1.17236,2025-06-27 13:40:00,1.17292,1.1729,1.16834,-15.679999999997031,1.9600000000000002,0.0,-17.63999999999703,SL,1,600.0,-4.759999999993881,21.000000000007017,-16.999999999978144,75.00000000002504,7.780663313578985,2830.790000000203,2852.7700000002037,fade breakout up,0,short
379,EURUSDz,buy,0.61,2025-06-30 12:45:00,1.17128,2025-06-30 14:50:00,1.17506,1.17104,1.17506,230.57999999999356,4.27,0.0,226.30999999999355,TP,24,7500.0,-12.200000000012201,214.719999999998,-20.000000000020002,351.9999999999967,3.4259211464988955,3057.100000000196,3035.4450000001893,fade breakout down,0,long
380,EURUSDz,sell,0.44,2025-07-01 08:45:00,1.17928,2025-07-01 08:50:00,1.17964,1.17961,1.17676,-15.8399999999963,3.08,0.0,-18.9199999999963,SL,0,300.0,-25.959999999994213,0.8800000000057652,-58.999999999986834,2.0000000000131024,5.896518394960605,3038.1800000001995,3035.760000000203,fade breakout up,0,short
381,EURUSDz,buy,0.54,2025-07-02 09:35:00,1.17722,2025-07-02 09:40:00,1.17693,1.17692,1.18013,-15.65999999999468,3.7800000000000002,0.0,-19.43999999999468,SL,0,300.0,-27.540000000000568,0.5400000000035378,-51.00000000000104,1.0000000000065512,-2.5747895369511364,3018.740000000205,3022.790000000207,fade breakout down,0,long
382,EURUSDz,buy,0.6,2025-07-03 12:20:00,1.17877,2025-07-03 12:35:00,1.17848,1.17849,1.18102,-17.40000000000741,4.2,0.0,-21.60000000000741,SL,2,900.0,-15.000000000005008,13.799999999997148,-25.000000000008345,22.999999999995243,5.223256269566433,2997.1400000001977,3017.8400000001993,fade breakout down,0,long
383,EURUSDz,buy,0.68,2025-07-04 12:50:00,1.17678,2025-07-04 13:00:00,1.17651,1.17657,1.17855,-18.359999999999488,4.760000000000001,0.0,-23.11999999999949,SL,1,600.0,-9.520000000001971,2.7200000000027202,-14.000000000002897,4.000000000004,6.8663995071856645,2974.0200000001983,2990.680000000201,fade breakout down,0,long
384,EURUSDz,buy,0.49,2025-07-08 11:05:00,1.1733,2025-07-08 11:45:00,1.17295,1.17297,1.17655,-17.15000000000355,3.4299999999999997,0.0,-20.58000000000355,SL,7,2400.0,-11.26999999999767,26.459999999999262,-22.999999999995243,53.99999999999849,7.311662043782224,2953.4400000001947,2966.9150000001955,fade breakout down,0,long
385,EURUSDz,buy,0.67,2025-07-09 12:15:00,1.17017,2025-07-09 21:05:00,1.17199,1.16996,1.17286,121.94000000001039,4.69,0.0,117.25000000001039,CLIENT,105,31800.0,-6.029999999994874,154.1000000000128,-8.999999999992347,230.00000000001907,5.215106137871601,3070.690000000205,3075.0450000002033,fade breakout down,0,long
386,EURUSDz,sell,0.36,2025-07-11 11:20:00,1.1694,2025-07-11 12:40:00,1.16981,1.16979,1.16695,-14.76000000000077,2.52,0.0,-17.280000000000772,SL,15,4800.0,-6.120000000000125,41.040000000005065,-17.000000000000348,114.00000000001408,0.9107299118919978,3053.410000000204,3064.390000000212,fade breakout up,0,short
387,EURUSDz,sell,0.25,2025-07-14 08:15:00,1.16833,2025-07-14 09:35:00,1.16896,1.16896,1.16543,-15.74999999999771,1.75,0.0,-17.499999999997712,SL,15,4800.0,-12.499999999993072,9.250000000005087,-49.99999999997228,37.00000000002035,1.7095491440176003,3035.9100000002063,3048.2850000002095,fade breakout up,0,short
388,EURUSDz,buy,0.07,2025-07-15 12:35:00,1.16895,2025-07-15 12:40:00,1.16695,1.16697,1.16927,-14.000000000000014,0.49000000000000005,0.0,-14.490000000000014,SL,0,300.0,-17.850000000000367,1.1200000000011203,-255.0000000000052,16.000000000016,1.4376176574431732,3021.4200000002065,3017.815000000206,fade breakout down,0,long
